date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_d_6,y_q_1,Xi_qd,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
1999-09-02,1999,3,9,2,0.00130743180866547,0.000629921153941975,-0.000825159554496437,-0.000236898019379591,0.00103471846975348,0.000537949809011672,NaN,1,0.315217391304348,0.684782608695652,0,0,0,0,1
1999-09-03,1999,3,9,3,0.00150637704786703,0.000665701460695637,-0.000854063855004505,-0.000166787779672211,0.000780077200394112,0.000366927948089036,NaN,1,0.304347826086957,0.695652173913043,0,0,0,0,1
1999-09-04,1999,3,9,4,0.00142401633830225,0.00071157769366138,-0.000937292292170646,-0.00012481430915697,0.000682818591838228,0.000382858713646108,NaN,1,0.293478260869565,0.706521739130435,0,0,0,0,1
1999-09-05,1999,3,9,5,0.00127936149498077,0.000756983211722969,-0.000743941602562773,-0.00014980085454363,0.000661569875915093,0.000363270545901822,NaN,1,0.282608695652174,0.717391304347826,0,0,0,0,1
1999-09-06,1999,3,9,6,0.00117511961931509,0.00070766768365432,-0.000765582066295312,-6.80393734142234e-05,0.000642465734294306,0.00033066528317842,NaN,1,0.271739130434783,0.728260869565217,0,0,0,0,1
1999-09-07,1999,3,9,7,0.00114461560432516,0.000710336782408497,-0.000826097346729996,-0.000115930341624937,0.000698183064458488,0.000341223377750938,NaN,1,0.260869565217391,0.739130434782609,0,0,0,0,1
1999-09-08,1999,3,9,8,0.00131701585290197,0.000707764110805868,-0.000974130751879904,-0.000318607367026831,0.000509286793476336,0.000318248010577501,NaN,1,0.25,0.75,0,0,0,0,1
1999-09-09,1999,3,9,9,0.00146674135107493,0.000643529035436867,-0.0010397304251557,-0.000261188242766824,0.000435743105068692,0.000381865076214505,NaN,1,0.239130434782609,0.760869565217391,0,0,0,0,1
1999-09-10,1999,3,9,10,0.00158425773610181,0.000658110613618246,-0.0011373658296162,-0.000306698498870578,0.000895378244671689,0.000509138570379388,NaN,1,0.228260869565217,0.771739130434783,0,0,0,0,1
1999-09-11,1999,3,9,11,0.00154726665702445,0.000623684834584709,-0.000810769554897102,-0.000177235906891457,0.0011132217124344,0.000558874388683431,NaN,1,0.217391304347826,0.782608695652174,0,0,0,0,1
1999-09-12,1999,3,9,12,0.00136289499972828,0.000684548289011809,-0.000987639246129987,-0.000102351894544149,0.00115608585872405,0.000518597508246502,NaN,1,0.206521739130435,0.793478260869565,0,0,0,0,1
1999-09-13,1999,3,9,13,0.00151920949302978,0.000669650641071042,-0.000984283049988854,2.8311693790421e-05,0.0010727776564011,0.000612472048939709,NaN,1,0.195652173913043,0.804347826086957,0,0,0,0,1
1999-09-14,1999,3,9,14,0.00130520588025101,0.00067883698909213,-0.000699438853239112,0.00011949292925586,0.000900861447586892,0.000673184327994525,NaN,1,0.184782608695652,0.815217391304348,0,0,0,0,1
1999-09-15,1999,3,9,15,0.00128308695712418,0.00068028077164301,-0.000341463977801203,0.000152636440250443,0.000933970296819182,0.000635593177986898,NaN,1,0.173913043478261,0.826086956521739,0,0,0,0,1
1999-09-16,1999,3,9,16,0.00106840961068144,0.000537018820400327,-0.000170988586751767,0.000128714685177232,0.000953175376858386,0.000682837516577832,NaN,1,0.16304347826087,0.83695652173913,0,0,0,0,1
1999-09-17,1999,3,9,17,0.00119235492292423,0.000556323048956468,-6.50829668334663e-05,0.000233632147421075,0.00101502265292643,0.000681262498877042,NaN,1,0.152173913043478,0.847826086956522,0,0,0,0,1
1999-09-18,1999,3,9,18,0.00107124111216058,0.000556645149482504,0.000354630763518228,0.000555042362158755,0.00101922360742768,0.000630083378193893,NaN,1,0.141304347826087,0.858695652173913,0,0,0,0,1
1999-09-19,1999,3,9,19,0.000957859285437818,0.000578992695980191,0.000272903603287966,0.000553651959960921,0.00105115538821698,0.000583476980729023,NaN,1,0.130434782608696,0.869565217391304,0,0,0,0,1
1999-09-20,1999,3,9,20,0.000901056427896863,0.00049896391261544,0.000235023903383102,0.000628863613684405,0.00110220097544156,0.000551230764577249,NaN,1,0.119565217391304,0.880434782608696,0,0,0,0,1
1999-09-21,1999,3,9,21,0.000965117063286123,0.000516623340611366,0.000227888326766248,0.000747498308541767,0.000746845119351779,0.000499196814375416,NaN,1,0.108695652173913,0.891304347826087,0,0,0,0,1
1999-09-22,1999,3,9,22,0.000892417724178654,0.000542333854436076,0.000308663048227811,0.000638359068480318,0.000791574753761456,0.000426213038632845,NaN,1,0.0978260869565217,0.902173913043478,0,0,0,0,1
1999-09-23,1999,3,9,23,0.00100651734895473,0.000521142421925364,0.00035855748763988,0.000490466702680947,0.000568691497875786,0.000478538904256575,NaN,1,0.0869565217391304,0.91304347826087,0,0,0,0,1
1999-09-24,1999,3,9,24,0.00113469566073345,0.00049004607756591,0.000437877157242392,0.000585638569136417,0.000556205527198624,0.000458300961974736,NaN,1,0.0760869565217391,0.923913043478261,0,0,0,0,1
1999-09-25,1999,3,9,25,0.0010316070163602,0.000556166617134655,0.000434331876205386,0.000779182364836859,0.000618697886974754,0.000584419164371871,NaN,1,0.0652173913043478,0.934782608695652,0,0,0,0,1
1999-09-26,1999,3,9,26,0.00096520665518415,0.000619945459868835,0.000295056057778007,0.000985526231389736,0.000540829500613133,0.000514711612557672,NaN,1,0.0543478260869565,0.945652173913043,0,0,0,0,1
1999-09-27,1999,3,9,27,0.00095426745112347,0.000718175804779627,0.000121539136565936,0.000759063471643401,0.000340062091675146,0.000400571761886473,NaN,1,0.0434782608695652,0.956521739130435,0,0,0,0,1
1999-09-28,1999,3,9,28,0.00109911913013547,0.000769564905745131,-6.60107017428327e-05,0.000720209911630597,0.000115580095290843,0.000250551376533458,NaN,1,0.0326086956521739,0.967391304347826,0,0,0,0,1
1999-09-29,1999,3,9,29,0.000977420222241099,0.000781918800418015,8.88098359946117e-06,0.000646028003646842,0.000346960483102317,0.000186420760480439,NaN,1,0.0217391304347826,0.978260869565217,0,0,0,0,1
1999-09-30,1999,3,9,30,0.00117673616600357,0.0007690714255721,2.60492264711485e-05,0.000499057329809525,0.000363461257389727,0.000214187035756689,5.10406842349163,1,0.0108695652173913,0.989130434782609,0,0,0,0,1
1999-10-01,1999,4,10,1,0.00124682060402208,0.000757644264949304,-6.43949664796899e-05,0.000446464869547152,0.000399535107409391,0.000186742213391823,NaN,0,1,0,0,0,0,0,1
1999-10-02,1999,4,10,2,0.0010032157726589,0.000743271822206375,-0.000235691388699231,0.00036804547986967,0.000717608361294611,0.000169637777807619,NaN,1,0.989130434782609,0.0108695652173913,0,0,0,0,1
1999-10-03,1999,4,10,3,0.000914570682612667,0.000758975823190502,-0.000334607845205453,0.000222791012260304,0.000681530647220751,0.000102898157006663,NaN,1,0.978260869565217,0.0217391304347826,0,0,0,0,1
1999-10-04,1999,4,10,4,0.000916457657535914,0.000820723031370653,-0.000385731480091414,0.000291009783321801,0.000677644914987786,4.37139303489278e-05,NaN,1,0.967391304347826,0.0326086956521739,0,0,0,0,1
1999-10-05,1999,4,10,5,0.00074473195729225,0.000831126708035928,-0.000433711103773894,0.000369234371685934,0.000821595677181534,3.11469243798085e-05,NaN,1,0.956521739130435,0.0434782608695652,0,0,0,0,1
1999-10-06,1999,4,10,6,0.000968056748293012,0.000804959724578144,-0.000366519181163688,0.000106929522877465,0.000938144407570474,0.000115156505683846,NaN,1,0.945652173913043,0.0543478260869565,0,0,0,0,1
1999-10-07,1999,4,10,7,0.00118099081081924,0.000831505493503034,-0.000463625189549224,0.000161900550497016,0.000975652115846162,0.000135025065539825,NaN,1,0.934782608695652,0.0652173913043478,0,0,0,0,1
1999-10-08,1999,4,10,8,0.00120626788522736,0.000855427139381013,-0.00015343640391584,0.000296319905339024,0.00114211426575932,0.000239678087742775,NaN,1,0.923913043478261,0.0760869565217391,0,0,0,0,1
1999-10-09,1999,4,10,9,0.00151860803467953,0.0010203343593866,-0.000169710846627992,0.000333784585265209,0.000986699035632213,0.000325139000681983,NaN,1,0.91304347826087,0.0869565217391304,0,0,0,0,1
1999-10-10,1999,4,10,10,0.00130754054139244,0.00102712343621092,-0.000298882394389578,0.000282568525943117,0.000987418690434877,0.000305830951759912,NaN,1,0.902173913043478,0.0978260869565217,0,0,0,0,1
1999-10-11,1999,4,10,11,0.00164157045151044,0.00103325915432777,-0.000239625886883709,0.000276915226825385,0.00104748870331735,0.000312400957407525,NaN,1,0.891304347826087,0.108695652173913,0,0,0,0,1
1999-10-12,1999,4,10,12,0.00153622636742811,0.00107270638398222,-0.000216316671781488,0.000124998135156742,0.00100493926814405,0.000217649522059837,NaN,1,0.880434782608696,0.119565217391304,0,0,0,0,1
1999-10-13,1999,4,10,13,0.00151360332312973,0.00114448152152344,-0.000327881101611322,0.000219493213736731,0.00101028289536144,0.000145364960833913,NaN,1,0.869565217391304,0.130434782608696,0,0,0,0,1
1999-10-14,1999,4,10,14,0.0014917939214588,0.00115696206085901,-0.000205416390363277,0.00024943292930201,0.00100011518532733,0.000124157102460844,NaN,1,0.858695652173913,0.141304347826087,0,0,0,0,1
1999-10-15,1999,4,10,15,0.00207327068949435,0.00114551666754774,-0.00022493717470637,0.000331563958131862,0.00108838572777014,0.000115902862709131,NaN,1,0.847826086956522,0.152173913043478,0,0,0,0,1
1999-10-16,1999,4,10,16,0.00201236907659108,0.00114387281843793,-0.000242103936196491,0.000420824058274164,0.00105455625274944,0.000316030023382027,NaN,1,0.83695652173913,0.16304347826087,0,0,0,0,1
1999-10-17,1999,4,10,17,0.00187931336064266,0.00112484546821284,-5.71238509241602e-06,0.000456997221705231,0.000993840267644983,0.000278324079850002,NaN,1,0.826086956521739,0.173913043478261,0,0,0,0,1
1999-10-18,1999,4,10,18,0.00218535755544716,0.00114954584309114,-0.000362697716312517,0.000512996146309395,0.00104041628505514,0.000242923556797354,NaN,1,0.815217391304348,0.184782608695652,0,0,0,0,1
1999-10-19,1999,4,10,19,0.00199575552760041,0.00116454611830402,-0.000386363865132083,0.000513653470576549,0.000920179817870201,0.0001772818251605,NaN,1,0.804347826086957,0.195652173913043,0,0,0,0,1
1999-10-20,1999,4,10,20,0.00217311841813715,0.00120538199900828,-0.000232635919127591,0.000581834402896975,0.000863399406197169,0.000135388183205273,NaN,1,0.793478260869565,0.206521739130435,0,0,0,0,1
1999-10-21,1999,4,10,21,0.00238834847237994,0.00117555134927242,3.06487330010209e-05,0.000488720037021799,0.000889717364485808,0.000201603000919252,NaN,1,0.782608695652174,0.217391304347826,0,0,0,0,1
1999-10-22,1999,4,10,22,0.00277755624770759,0.00113261437294184,0.000177858461225169,0.000546673651868143,0.0014915482690208,0.000195901050603254,NaN,1,0.771739130434783,0.228260869565217,0,0,0,0,1
1999-10-23,1999,4,10,23,0.00259822828315494,0.0011515303693729,0.000224207870538339,0.000787236581176547,0.00138551006914167,8.17589139336151e-05,NaN,1,0.760869565217391,0.239130434782609,0,0,0,0,1
1999-10-24,1999,4,10,24,0.00245990592889261,0.00115536158099119,0.000207741482636365,0.000816480365024668,0.0012714417697068,-0.000109715812385662,NaN,1,0.75,0.25,0,0,0,0,1
1999-10-25,1999,4,10,25,0.00246635342718219,0.00116170110470981,0.000453571413011115,0.000941534302919407,0.00123417617429854,-0.000102287319578325,NaN,1,0.739130434782609,0.260869565217391,0,0,0,0,1
1999-10-26,1999,4,10,26,0.00242184741976997,0.0011858818887951,0.000630501850515213,0.00103190758732322,0.00120883717716101,-0.000134891430560968,NaN,1,0.728260869565217,0.271739130434783,0,0,0,0,1
1999-10-27,1999,4,10,27,0.00245911481961404,0.00120269370883904,0.000499915647043051,0.00112493225460243,0.00101420984115964,-0.000123026936744269,NaN,1,0.717391304347826,0.282608695652174,0,0,0,0,1
1999-10-28,1999,4,10,28,0.0024500385673432,0.00118046439433984,0.000515013191905808,0.00108090435747602,0.000985971717580079,-0.00011290499355543,NaN,1,0.706521739130435,0.293478260869565,0,0,0,0,1
1999-10-29,1999,4,10,29,0.0024378215877153,0.00116459697110503,0.000450390498455863,0.00120692538252082,0.00155092009098844,-8.15875820559489e-05,NaN,1,0.695652173913043,0.304347826086957,0,0,0,0,1
1999-10-30,1999,4,10,30,0.00233588326578689,0.00115954232176724,0.000802222865979917,0.00134790460725111,0.00148744333736346,-3.76541059803194e-05,NaN,1,0.684782608695652,0.315217391304348,0,0,0,0,1
1999-10-31,1999,4,10,31,0.00205917759164679,0.00114523959868423,0.000761625434559249,0.00140749188122953,0.00148317158108593,2.55592049063958e-05,NaN,1,0.673913043478261,0.326086956521739,0,0,0,0,1
1999-11-01,1999,4,11,1,0.00198308439125577,0.00113324170527829,0.000558887029250311,0.00141835312953033,0.00146934248059314,7.49751298559042e-05,NaN,1,0.66304347826087,0.33695652173913,0,0,0,0,1
1999-11-02,1999,4,11,2,0.001621387995096,0.00104759342742776,0.000539904853054096,0.00116689379863361,0.0013426482747069,0.000237322811019748,NaN,1,0.652173913043478,0.347826086956522,0,0,0,0,1
1999-11-03,1999,4,11,3,0.00181635224541077,0.00102958092848694,0.000695185106016905,0.0010842510754008,0.00133455778167207,0.000255219285833138,NaN,1,0.641304347826087,0.358695652173913,0,0,0,0,1
1999-11-04,1999,4,11,4,0.00198198540618686,0.00101853264942189,0.000853811043224201,0.00112059207644105,0.00134323474621236,0.000289237776857785,NaN,1,0.630434782608696,0.369565217391304,0,0,0,0,1
1999-11-05,1999,4,11,5,0.00216680074503268,0.00104738033614942,0.000881980647611126,0.00112956022903923,0.00149084598515,0.000403273305197742,NaN,1,0.619565217391304,0.380434782608696,0,0,0,0,1
1999-11-06,1999,4,11,6,0.00209419799405402,0.00105059012433576,0.000820645786586965,0.00110735888622102,0.00154155326364487,0.0003124790187456,NaN,1,0.608695652173913,0.391304347826087,0,0,0,0,1
1999-11-07,1999,4,11,7,0.00191926341690832,0.00103962928986299,0.000745147853237136,0.00118832753539571,0.00153473027270368,0.000279420953557645,NaN,1,0.597826086956522,0.402173913043478,0,0,0,0,1
1999-11-08,1999,4,11,8,0.00195506845352529,0.0010997764195938,0.000749851375292235,0.00101218161302566,0.00170939877353651,0.000339208515603004,NaN,1,0.58695652173913,0.41304347826087,0,0,0,0,1
1999-11-09,1999,4,11,9,0.00147941681071946,0.00110823820723865,0.000754091574218926,0.0010034682889931,0.00151297344530059,0.000260813530940078,NaN,1,0.576086956521739,0.423913043478261,0,0,0,0,1
1999-11-10,1999,4,11,10,0.00175982582336169,0.00105554077770556,0.000781111272935278,0.000841771440288547,0.00142683176656238,0.000280852447644175,NaN,1,0.565217391304348,0.434782608695652,0,0,0,0,1
1999-11-11,1999,4,11,11,0.0018622618417027,0.000987550792815477,0.000813842260281224,0.000752831350123609,0.00145137804542477,0.000357911456377066,NaN,1,0.554347826086957,0.445652173913043,0,0,0,0,1
1999-11-12,1999,4,11,12,0.00208638651574312,0.000992882582463961,0.00114608672406051,0.00070934339082907,0.00154327505691436,0.000429794357965928,NaN,1,0.543478260869565,0.456521739130435,0,0,0,0,1
1999-11-13,1999,4,11,13,0.00198843747805299,0.0010466091746245,0.000734568158267325,0.000707290271736639,0.0021055507461432,0.000368505002193973,NaN,1,0.532608695652174,0.467391304347826,0,0,0,0,1
1999-11-14,1999,4,11,14,0.00184497907752139,0.000971553067286776,0.000373066965144809,0.00071809896431024,0.00205605996723043,0.000364155086739511,NaN,1,0.521739130434783,0.478260869565217,0,0,0,0,1
1999-11-15,1999,4,11,15,0.00223399143800011,0.000978705043921002,0.000315215613499588,0.000594026457268491,0.00209499604001374,0.000400387402484294,NaN,1,0.510869565217391,0.489130434782609,0,0,0,0,1
1999-11-16,1999,4,11,16,0.00169840421949146,0.000986644499982666,0.000267179294064872,0.000478192461100229,0.00198642118764108,0.00031514596515241,NaN,1,0.5,0.5,0,0,0,0,1
1999-11-17,1999,4,11,17,0.00174823265286718,0.000980898405793097,-6.67443262766534e-05,0.000166733984876348,0.00264789623590178,0.000341004973228216,NaN,1,0.489130434782609,0.510869565217391,0,0,0,0,1
1999-11-18,1999,4,11,18,0.0019985133815372,0.000944106876749295,-4.77233707451468e-06,9.13309697833221e-05,0.00274198536666136,0.000405325615452538,NaN,1,0.478260869565217,0.521739130434783,0,0,0,0,1
1999-11-19,1999,4,11,19,0.00218881875823964,0.000972458737036621,8.91318041272527e-06,-4.57762892004535e-05,0.00289360867355805,0.000276090068361448,NaN,1,0.467391304347826,0.532608695652174,0,0,0,0,1
1999-11-20,1999,4,11,20,0.00227960950209415,0.000934037828297551,-3.24828657546797e-05,-6.16118895100173e-06,0.0028965638724526,0.000310818596109617,NaN,1,0.456521739130435,0.543478260869565,0,0,0,0,1
1999-11-21,1999,4,11,21,0.00219393500954982,0.000879602051685079,-0.000110645388910796,4.22691245632019e-05,0.00276968975894951,0.000361268453028789,NaN,1,0.445652173913043,0.554347826086957,0,0,0,0,1
1999-11-22,1999,4,11,22,0.00226222030616908,0.000850535890742331,-0.000243333795815634,0.000210278220869007,0.00273656344119316,0.000247600001192245,NaN,1,0.434782608695652,0.565217391304348,0,0,0,0,1
1999-11-23,1999,4,11,23,0.00210542043705583,0.000919778087168975,-0.00030875326341559,8.70809965671463e-05,0.00302763358332662,0.000192686417089436,NaN,1,0.423913043478261,0.576086956521739,0,0,0,0,1
1999-11-24,1999,4,11,24,0.00185073349050145,0.000860490898399119,-0.000424238748289555,-2.92351520853325e-05,0.00297142059347583,1.8090565700837e-05,NaN,1,0.41304347826087,0.58695652173913,0,0,0,0,1
1999-11-25,1999,4,11,25,0.00197929900135677,0.000798950012793414,-0.000556528803341263,-6.37723965545591e-05,0.0030091665167863,-9.11270502840615e-05,NaN,1,0.402173913043478,0.597826086956522,0,0,0,0,1
1999-11-26,1999,4,11,26,0.00152223993239396,0.000785437141570177,-0.000491908375117103,0.000165110616695445,0.00259024024515977,-0.000143778140844716,NaN,1,0.391304347826087,0.608695652173913,0,0,0,0,1
1999-11-27,1999,4,11,27,0.00130302384824008,0.000809609587358598,-0.00030928982950339,0.000262659922646061,0.00259141657907833,-4.56024194876563e-05,NaN,1,0.380434782608696,0.619565217391304,0,0,0,0,1
1999-11-28,1999,4,11,28,0.00112833604484874,0.000843224724433274,-0.000296924635284952,0.000229174708044191,0.00235307950384952,2.33450994221941e-06,NaN,1,0.369565217391304,0.630434782608696,0,0,0,0,1
1999-11-29,1999,4,11,29,0.00111343736247561,0.000887551807999519,-0.000272402406865006,0.000449602719831201,0.0021921562926298,8.12948374037928e-05,NaN,1,0.358695652173913,0.641304347826087,0,0,0,0,1
1999-11-30,1999,4,11,30,0.00106523252866394,0.000910785642605139,-0.000247163254523826,0.000520941491014185,0.00225338108492953,4.27297459930068e-05,NaN,1,0.347826086956522,0.652173913043478,0,0,0,0,1
1999-12-01,1999,4,12,1,0.00124124088397153,0.000913744004864502,-4.76230483946382e-05,0.000515120847106587,0.00206849120065137,9.33800915231219e-05,NaN,1,0.33695652173913,0.66304347826087,0,0,0,0,1
1999-12-02,1999,4,12,2,0.00140988343776704,0.000898421890047675,2.67469117740124e-05,0.000576633528904781,0.00207327752934771,0.000137185508473721,NaN,1,0.326086956521739,0.673913043478261,0,0,0,0,1
1999-12-03,1999,4,12,3,0.00144117404498909,0.000880755654767678,6.47753760646039e-05,0.00058608786452322,0.00174643642765495,0.000134331505488694,NaN,1,0.315217391304348,0.684782608695652,0,0,0,0,1
1999-12-04,1999,4,12,4,0.00134935837492739,0.000861963293958079,2.09758721621419e-05,0.000492945034928935,0.00160513078736777,0.000156009637517791,NaN,1,0.304347826086957,0.695652173913043,0,0,0,0,1
1999-12-05,1999,4,12,5,0.00126198932065871,0.000890999335930076,-4.85471149615667e-05,0.000618273878638364,0.00152632279991085,8.63556246624361e-05,NaN,1,0.293478260869565,0.706521739130435,0,0,0,0,1
1999-12-06,1999,4,12,6,0.00117561517399584,0.000896564242594352,8.06980088517146e-05,0.000610557015130905,0.00157036912920877,0.000112778981941014,NaN,1,0.282608695652174,0.717391304347826,0,0,0,0,1
1999-12-07,1999,4,12,7,0.00103701558496815,0.000941484745682031,0.000231471955343878,0.000690061981809331,0.00143556678971805,8.64462762994603e-05,NaN,1,0.271739130434783,0.728260869565217,0,0,0,0,1
1999-12-08,1999,4,12,8,0.000954724782632456,0.000837132709403239,0.000286423488045094,0.000752837219943513,0.00146308291535453,0.000169851156361892,NaN,1,0.260869565217391,0.739130434782609,0,0,0,0,1
1999-12-09,1999,4,12,9,0.000899431653658256,0.000810406198075272,0.000628128746855805,0.00076219915076936,0.0014851949125388,0.000203460264415004,NaN,1,0.25,0.75,0,0,0,0,1
1999-12-10,1999,4,12,10,0.00102419010383788,0.000783639305012067,0.0007143786517389,0.000779048964367516,0.00167362198629948,0.000347557788159308,NaN,1,0.239130434782609,0.760869565217391,0,0,0,0,1
1999-12-11,1999,4,12,11,0.000918123963132279,0.000792366774920618,0.000821568550245119,0.000868586702860035,0.0016804655219887,0.000344851231445357,NaN,1,0.228260869565217,0.771739130434783,0,0,0,0,1
1999-12-12,1999,4,12,12,0.000882601052343388,0.00080213117147061,0.000928495383307243,0.000835241321887665,0.00159042870560206,0.000325952648926981,NaN,1,0.217391304347826,0.782608695652174,0,0,0,0,1
1999-12-13,1999,4,12,13,0.000984580026801653,0.000783689240399046,0.000949956195071335,0.000690870654482951,0.00158401687651062,0.000357011929452932,NaN,1,0.206521739130435,0.793478260869565,0,0,0,0,1
1999-12-14,1999,4,12,14,0.000773628547816451,0.0008519375168899,0.000826408079085661,0.000787551947003053,0.00145876536644502,0.00037554899283821,NaN,1,0.195652173913043,0.804347826086957,0,0,0,0,1
1999-12-15,1999,4,12,15,0.00128289994436196,0.000814226839571631,0.000857397032985946,0.000664431994978879,0.00153929097067841,0.000366094012478166,NaN,1,0.184782608695652,0.815217391304348,0,0,0,0,1
1999-12-16,1999,4,12,16,0.00130805059153684,0.000810773478645919,0.000653296703596685,0.000607371579545878,0.00177772412656827,0.000366775450529286,NaN,1,0.173913043478261,0.826086956521739,0,0,0,0,1
1999-12-17,1999,4,12,17,0.00119269456740163,0.000804044645720168,0.00101582887971362,0.000470046668003126,0.00204338361024767,0.000320446496448614,NaN,1,0.16304347826087,0.83695652173913,0,0,0,0,1
1999-12-18,1999,4,12,18,0.00110688672040895,0.000771837196154691,0.000893155250837246,0.000331266711771351,0.00213244966397781,0.0002303626509178,NaN,1,0.152173913043478,0.847826086956522,0,0,0,0,1
1999-12-19,1999,4,12,19,0.000963883201608067,0.000852080831432687,0.000743983783079458,0.000334298642865329,0.00211520963971179,0.000307345382415776,NaN,1,0.141304347826087,0.858695652173913,0,0,0,0,1
1999-12-20,1999,4,12,20,0.000895232644222238,0.000841600090214868,0.00079217372939519,0.000464440522231924,0.00209266907072756,0.000275853234614056,NaN,1,0.130434782608696,0.869565217391304,0,0,0,0,1
1999-12-21,1999,4,12,21,0.00100314579892473,0.000923473359171729,0.000770819386400458,0.000461743776456098,0.00171406885527755,0.000230554040597233,NaN,1,0.119565217391304,0.880434782608696,0,0,0,0,1
1999-12-22,1999,4,12,22,0.00108573202115216,0.000915662962227013,0.000820335844342661,0.000369228227863243,0.00171025638480605,0.000284338159759426,NaN,1,0.108695652173913,0.891304347826087,0,0,0,0,1
1999-12-23,1999,4,12,23,0.00114014367768302,0.000884460244267638,0.000741579748405409,0.000439801631743492,0.00170913436405485,0.000353557442988135,NaN,1,0.0978260869565217,0.902173913043478,0,0,0,0,1
1999-12-24,1999,4,12,24,0.00113243413544663,0.000868548785070177,0.000505226954149946,0.000561778747486075,0.00179415175211145,0.000417855241725507,NaN,1,0.0869565217391304,0.91304347826087,0,0,0,0,1
1999-12-25,1999,4,12,25,0.00104124344673422,0.000837824178554339,0.000343953977065401,0.000477569044964676,0.00173769022509723,0.000348752324549649,NaN,1,0.0760869565217391,0.923913043478261,0,0,0,0,1
1999-12-26,1999,4,12,26,0.000972483304966617,0.000910939748382158,0.000488112323241752,0.000512103928111848,0.00171613174779767,0.000220991426096081,NaN,1,0.0652173913043478,0.934782608695652,0,0,0,0,1
1999-12-27,1999,4,12,27,0.00114034061227744,0.000919943427738496,0.000564166991298072,0.000730942872518346,0.00185377063010177,7.71861149622846e-05,NaN,1,0.0543478260869565,0.945652173913043,0,0,0,0,1
1999-12-28,1999,4,12,28,0.00117529305128846,0.000927510253318981,0.000654513472856556,0.000717969791086137,0.00134073907354047,4.02634590768408e-05,NaN,1,0.0434782608695652,0.956521739130435,0,0,0,0,1
1999-12-29,1999,4,12,29,0.00120863348780635,0.000936420774901897,0.000397946647499516,0.000794045777602149,0.00157157717944579,2.6775978867371e-05,NaN,1,0.0326086956521739,0.967391304347826,0,0,0,0,1
1999-12-30,1999,4,12,30,0.00136558253181945,0.000943462017707369,0.000453607664310962,0.000973666148093259,0.00142382974022438,-4.44289144865451e-05,NaN,1,0.0217391304347826,0.978260869565217,0,0,0,0,1
1999-12-31,1999,4,12,31,0.00161682522955396,0.00103029248244222,0.000669303558592231,0.00147037454551814,0.00149348765027314,-4.12502073357892e-06,4.22459707468796,1,0.0108695652173913,0.989130434782609,0,0,0,0,1
2000-01-01,2000,1,1,1,0.00170086983108644,0.00105320472222229,0.000604973715012743,0.00175240859750199,0.00146971306069488,-2.77809710000879e-05,NaN,0,1,0,0,0,0,0,1
2000-01-02,2000,1,1,2,0.00146760019300645,0.00107976867509541,0.000434625356723614,0.00157638089310316,0.00149828054590245,6.44440267044059e-06,NaN,1,0.989010989010989,0.010989010989011,0,0,0,0,1
2000-01-03,2000,1,1,3,0.0014763098024466,0.00104946216070226,0.000511781444707887,0.00178647872401049,0.00151535455928544,4.86726581994208e-05,NaN,1,0.978021978021978,0.021978021978022,0,0,0,0,1
2000-01-04,2000,1,1,4,0.0013131776623458,0.00102674475034468,0.000711354126643183,0.00189674896957865,0.00136865049957341,0.000174163750073882,NaN,1,0.967032967032967,0.032967032967033,0,0,0,0,1
2000-01-05,2000,1,1,5,0.00128768672342078,0.00102257288749315,0.00088807672477506,0.00206751830572491,0.00103889125167772,6.74743917292882e-05,NaN,1,0.956043956043956,0.043956043956044,0,0,0,0,1
2000-01-06,2000,1,1,6,0.00144035536473765,0.00103667199389384,0.00114258366192833,0.00211658511480339,0.00103926632554955,0.000246152560919324,NaN,1,0.945054945054945,0.0549450549450549,0,0,0,0,1
2000-01-07,2000,1,1,7,0.00124336591810011,0.00104612064086512,0.0011974210716186,0.00232407907647089,0.000995712144482179,8.32470286802598e-05,NaN,1,0.934065934065934,0.0659340659340659,0,0,0,0,1
2000-01-08,2000,1,1,8,0.00152150388167613,0.000983134044918938,0.00115098612702816,0.00232211670827755,0.000952329615880493,8.81319610335752e-05,NaN,1,0.923076923076923,0.0769230769230769,0,0,0,0,1
2000-01-09,2000,1,1,9,0.0015803068656597,0.00106378878084583,0.00113078123323649,0.00237975623601181,0.000894602969791935,0.000233192239589814,NaN,1,0.912087912087912,0.0879120879120879,0,0,0,0,1
2000-01-10,2000,1,1,10,0.00159711589466135,0.0010884302221669,0.00116717626454326,0.00247112524425395,0.000885971057384243,0.000271963346798317,NaN,1,0.901098901098901,0.0989010989010989,0,0,0,0,1
2000-01-11,2000,1,1,11,0.00154739011932198,0.00110284442803291,0.00118307601198811,0.00249493056328185,0.000690423927163344,0.000164127486651113,NaN,1,0.89010989010989,0.10989010989011,0,0,0,0,1
2000-01-12,2000,1,1,12,0.00177337744757072,0.000994718942283391,0.00125946367680253,0.00247957702987372,0.00020566095126274,0.00025214638862109,NaN,1,0.879120879120879,0.120879120879121,0,0,0,0,1
2000-01-13,2000,1,1,13,0.00210797536621857,0.00111320001354937,0.00148220159674674,0.00253752013963837,0.000279924216681465,0.000379730477967371,NaN,1,0.868131868131868,0.131868131868132,0,0,0,0,1
