date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_d_6,y_d_7,y_d_8,y_d_9,y_d_10,y_q_1,Xi_qd,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
2004-03-28,2004,1,3,28,-0.000579678651192571,0.000862976526322366,0.00149819723688921,-0.000647264765250135,-0.00123499477722981,0.00263248601495219,0.000760528063025592,3.46722582789498e-05,-0.00109604410519891,0.000619504902445322,NaN,1,0.043956043956044,0.956043956043956,0,0,0,0,1
2004-03-29,2004,1,3,29,-2.57391723452686e-05,0.000792132336001205,0.00196239888454356,8.46497638675218e-05,-0.00105340383303148,0.00234519159773488,0.000698880894697677,0.000647724225168626,-0.000954492489088036,0.00070323881913451,NaN,1,0.032967032967033,0.967032967032967,0,0,0,0,1
2004-03-30,2004,1,3,30,0.000277509820583512,0.000572423986685726,0.00201444713164822,0.000411756008473546,-0.00110399459463932,0.00217874135816685,0.000881305898393025,0.000685023984005655,-0.00081552064720319,0.000746385601295681,NaN,1,0.021978021978022,0.978021978021978,0,0,0,0,1
2004-03-31,2004,1,3,31,-5.70960768858661e-05,0.000508807890903592,0.00220864996926388,0.000388765079797318,-0.000940699866229781,0.00208816625096071,0.0010398812891694,0.000630586919562965,-0.000963733054943857,0.000842720033911487,-0.0430408350336364,1,0.010989010989011,0.989010989010989,0,0,0,0,1
2004-04-01,2004,2,4,1,-0.000151116809784415,0.000471409781892211,0.000817084208717861,0.000292229092047304,-0.000892659275024733,0.00245947565629582,0.000412270462823837,0.000561951467441806,-0.000811878885890676,0.000869885489520021,NaN,0,1,0,0,0,0,0,1
2004-04-02,2004,2,4,2,-0.000315579283084599,0.000466421082801273,2.15107001735257e-05,0.000787428298285612,-0.000615077619665442,0.0023956591872445,0.000544649669135209,0.000480605104493095,-0.000587630176667677,0.00117689277378423,NaN,1,0.989010989010989,0.010989010989011,0,0,0,0,1
2004-04-03,2004,2,4,3,3.81228072496905e-06,0.000490010492285073,-0.000139175328255573,0.0008088742742493,0.000189370227324382,0.00241323259937595,0.000151426791644137,0.000358128970852316,-0.00056834460949321,0.00103358025116254,NaN,1,0.978021978021978,0.021978021978022,0,0,0,0,1
2004-04-04,2004,2,4,4,-0.000114210464700803,0.000544768561275066,-0.000315222912693032,0.000586613613185483,0.000200060512634234,0.00243119607634231,-0.000207644459471935,0.00045270438374675,-0.000737565847323366,0.000893327873645429,NaN,1,0.967032967032967,0.032967032967033,0,0,0,0,1
2004-04-05,2004,2,4,5,-9.0054460464839e-05,0.000522956608088599,-0.000382099143648355,0.000623257922709161,0.00022665281945694,0.00229202749586628,-0.000193595768243349,0.000216675001672884,-0.000746000067654055,0.00101036116267385,NaN,1,0.956043956043956,0.043956043956044,0,0,0,0,1
2004-04-06,2004,2,4,6,0.000175847589573277,0.00052299785028549,-0.000523084534740272,0.000825529047190535,0.000448282831857582,0.00239672771904884,-7.89154759278663e-05,0.000660298017238067,-0.000705137740918251,0.00115248454349963,NaN,1,0.945054945054945,0.0549450549450549,0,0,0,0,1
2004-04-07,2004,2,4,7,0.000663251739474381,0.000525742081674485,-0.000283231742255264,0.000979937445630614,6.18745477388928e-05,0.00258545313845092,0.000198116721944679,0.000662609444412697,-0.000631040459119153,0.00114444348938045,NaN,1,0.934065934065934,0.0659340659340659,0,0,0,0,1
2004-04-08,2004,2,4,8,0.00073529183398842,0.000502425530603172,0.000806854121140885,0.00128866549960765,0.0004589800579227,0.00231806914686635,0.00020074659236771,0.000821583001264218,-0.000761273094798389,0.00088079773331238,NaN,1,0.923076923076923,0.0769230769230769,0,0,0,0,1
2004-04-09,2004,2,4,9,0.000623256385001393,0.000479723987034245,0.000872536620460785,0.00214026556055143,0.000382017155745634,0.00205558131538877,-4.67829868463286e-05,0.00101206201507318,-0.000913422419121008,0.000730701468139295,NaN,1,0.912087912087912,0.0879120879120879,0,0,0,0,1
2004-04-10,2004,2,4,10,0.000378479687351756,0.000478327746199169,0.000719828517243851,0.00226286730905751,0.000172833786188201,0.00213745823049408,0.000272367952530199,0.000526567222832913,-0.000917607677674215,0.00042966496125187,NaN,1,0.901098901098901,0.0989010989010989,0,0,0,0,1
2004-04-11,2004,2,4,11,0.000144308543039285,0.000452346631773344,0.000451301965934336,0.00201269567013905,-0.000350083712721242,0.00201671058103491,6.74121429657636e-06,0.000581181810962377,-0.000969318077339047,0.000319795425111522,NaN,1,0.89010989010989,0.10989010989011,0,0,0,0,1
2004-04-12,2004,2,4,12,0.000103001726864392,0.000387245910049839,0.000359920590072802,0.00192880451792035,-0.000412528243857465,0.00139460059776404,2.07985860656841e-05,0.000583367535367827,-0.000902431012621243,0.000323519257995368,NaN,1,0.879120879120879,0.120879120879121,0,0,0,0,1
2004-04-13,2004,2,4,13,0.000679514899830774,0.000406983463271998,0.000138027013860201,0.00198570126069764,-0.000340424788634899,0.00150648999922364,-8.94127866503413e-05,0.000932064010110054,-0.000863371727219153,0.00013484453797304,NaN,1,0.868131868131868,0.131868131868132,0,0,0,0,1
2004-04-14,2004,2,4,14,0.000891237092189958,0.000287963835125424,-0.000340110269142446,0.00179437750130861,-0.000132426314185107,0.00148735045350174,-0.0002143294962861,0.000828475064628177,-0.000808925641061337,-2.67039323951128e-05,NaN,1,0.857142857142857,0.142857142857143,0,0,0,0,1
2004-04-15,2004,2,4,15,0.000883212354592526,0.000300508213169674,-0.000222363709583792,0.00231875157574179,-0.000226665236254678,0.00127582730515787,-0.00023297841712571,0.000927989565372181,-0.000631682891354023,-9.95564511747883e-06,NaN,1,0.846153846153846,0.153846153846154,0,0,0,0,1
2004-04-16,2004,2,4,16,0.000846428312423014,0.000247190269395421,-0.000172173893475544,0.00230961604589367,-0.000559479633744044,0.00125308918483314,-0.000266791463493705,0.000947617780844101,-0.000353823717045034,-2.56908792627309e-05,NaN,1,0.835164835164835,0.164835164835165,0,0,0,0,1
2004-04-17,2004,2,4,17,0.00113809940196532,0.00023097940855025,5.30038471231978e-05,0.0022042658219076,-0.000914992728578853,0.00113104734592372,2.80018349465825e-05,0.000803472291107985,0.000100357420010462,-0.000227345550949957,NaN,1,0.824175824175824,0.175824175824176,0,0,0,0,1
2004-04-18,2004,2,4,18,0.00102028100268315,0.000208258275306002,-0.000130659961196997,0.00204646503198576,-0.00159741790505721,0.000671225137053392,-6.90827722274372e-05,0.000615024429259508,8.5969087164758e-05,-0.000453150974484358,NaN,1,0.813186813186813,0.186813186813187,0,0,0,0,1
2004-04-19,2004,2,4,19,0.00114082725026219,0.000187074078986248,-9.06425563705236e-06,0.00202851072531234,-0.00155741831964367,0.000526066155484267,1.49167135123779e-05,0.000672923590865131,0.000233740014829504,-0.000362202992973994,NaN,1,0.802197802197802,0.197802197802198,0,0,0,0,1
2004-04-20,2004,2,4,20,0.000958989574409789,-1.67383587810226e-05,0.000236789517787117,0.00249697355823837,-0.00144112776601878,0.000348599306802244,3.81131741291024e-05,0.000680851900000831,0.000978492272623909,-0.000320177208579125,NaN,1,0.791208791208791,0.208791208791209,0,0,0,0,1
2004-04-21,2004,2,4,21,0.000997961101485922,8.31903104556005e-05,-0.000101983491766885,0.00251563863077197,-0.00111738623255447,0.000188427731638481,0.000174936084629514,0.00104518355520027,0.00119983633919278,-0.000182412566412377,NaN,1,0.78021978021978,0.21978021978022,0,0,0,0,1
2004-04-22,2004,2,4,22,0.000721547186915947,0.000141666173336456,8.80170522632824e-05,0.00231686991189898,-0.00121615657560957,0.000123926964111127,0.000262434708971629,0.000919205322855317,0.000788243848563286,-0.0001379735337485,NaN,1,0.769230769230769,0.230769230769231,0,0,0,0,1
2004-04-23,2004,2,4,23,0.000614587998719563,8.16187597891504e-05,0.000427014406503819,0.00260606377094507,-0.00110108979703808,4.37763618762847e-05,0.000197089718111992,0.000794280802450093,0.000819445207066978,-0.000176513194984332,NaN,1,0.758241758241758,0.241758241758242,0,0,0,0,1
2004-04-24,2004,2,4,24,0.000559937328603571,6.963307356953e-05,0.00119741509333705,0.00318409441126479,-0.00111858007235734,0.000736493642882432,0.000551747046067227,0.00115204315081462,0.00126286167808146,-0.000466389044912483,NaN,1,0.747252747252747,0.252747252747253,0,0,0,0,1
2004-04-25,2004,2,4,25,0.000282628681696401,0.00012744654820809,0.00157942580659597,0.00296700372925469,-0.00107613889746219,0.000598084071580068,0.000349235523463194,0.000872117841647935,0.0010766146517488,-0.000609207936049864,NaN,1,0.736263736263736,0.263736263736264,0,0,0,0,1
2004-04-26,2004,2,4,26,-0.000601290266666526,7.87475077122811e-05,0.000870108251804181,0.00309571213190803,-0.000871952939330244,0.000374552438742971,6.60610884572598e-05,0.000726666855201293,0.00120341685564886,-0.000453407495417821,NaN,1,0.725274725274725,0.274725274725275,0,0,0,0,1
2004-04-27,2004,2,4,27,-0.00157855247545956,7.13729355220029e-05,0.000991626098326792,0.00321427095560253,-0.000760559026585629,0.000608705286066341,0.000395887125962752,0.000982675255697331,0.00149453919218882,-0.000352044436226371,NaN,1,0.714285714285714,0.285714285714286,0,0,0,0,1
2004-04-28,2004,2,4,28,-0.00122917759292991,0.000159994260762479,0.000965626037035205,0.0029775995876931,-0.000864146557092612,0.000356497270771441,0.000672319036403551,0.000859330715327976,0.00169499946016015,-0.000108984050578241,NaN,1,0.703296703296703,0.296703296703297,0,0,0,0,1
2004-04-29,2004,2,4,29,-0.00143296177279528,0.000143095675891124,0.000770458260154619,0.0024464987439246,-0.000679524437998795,0.000423977184036638,0.00014566976299503,0.000496496403652863,0.00180596699912118,2.69252527132376e-05,NaN,1,0.692307692307692,0.307692307692308,0,0,0,0,1
2004-04-30,2004,2,4,30,-0.00107018814427615,0.000291772806678941,0.00113599905232105,0.00298028968326526,-0.000766715935868532,0.000450217223898473,0.000104744633335465,0.00062063557811943,0.00174366027817053,-2.302685529122e-05,NaN,1,0.681318681318681,0.318681318681319,0,0,0,0,1
2004-05-01,2004,2,5,1,-0.00125239239386531,0.000359166284339993,0.00178756772266216,0.00289336853424913,-0.000807461184281441,0.000349339534489326,0.000374189029911904,0.000352572110512673,0.00147678836785882,-0.000242014351003322,NaN,1,0.67032967032967,0.32967032967033,0,0,0,0,1
2004-05-02,2004,2,5,2,-0.0012516024900855,0.000441001282087234,0.00262446682053277,0.00306073201175761,-0.0011276985622371,0.000473235616923047,6.84150831595639e-05,0.000335679808792477,0.00127436419648432,-0.00034155830414148,NaN,1,0.659340659340659,0.340659340659341,0,0,0,0,1
2004-05-03,2004,2,5,3,-0.00108444435749197,0.000425959412745482,0.00277716091035658,0.00334687989458097,-0.00175455703114583,0.000215030349769956,0.000180095693208098,0.000668492827738274,0.00144375262756758,-0.000204071467616911,NaN,1,0.648351648351648,0.351648351648352,0,0,0,0,1
2004-05-04,2004,2,5,4,-0.000839543597971715,0.000215874307756135,0.00303079257675744,0.00359627795596694,-0.00169441285048789,0.000466542307097015,0.000432604327550433,0.000590540158616617,0.00150759354924413,-0.000410386663120451,NaN,1,0.637362637362637,0.362637362637363,0,0,0,0,1
2004-05-05,2004,2,5,5,-0.000794695222094596,0.000109913420106532,0.00297806307821688,0.00363916289554053,-0.00095009187507053,0.000508475373203902,0.000119800143705149,0.000648110128409977,0.00160914172184207,-0.000405988903232547,NaN,1,0.626373626373626,0.373626373626374,0,0,0,0,1
2004-05-06,2004,2,5,6,-0.000586168520189925,8.37076132592612e-05,0.00271439927271882,0.00349854258768739,-0.00114123369107049,0.00059826330586414,0.000284966321158743,0.000530031223376064,0.00161332997578495,-0.000254844916046752,NaN,1,0.615384615384615,0.384615384615385,0,0,0,0,1
2004-05-07,2004,2,5,7,-0.00127801045080821,-1.120058216883e-05,0.00221696606789189,0.00344358775840613,-0.000758600418122156,0.000493009612359953,-0.00035909834490583,0.000432959210249445,0.00156202486335321,-0.000728566301260812,NaN,1,0.604395604395604,0.395604395604396,0,0,0,0,1
2004-05-08,2004,2,5,8,-0.00134463193103596,3.96335876317907e-05,0.0014720244531954,0.00309348958683934,-0.000991723598646858,0.000530911852509039,-0.000645357355933779,0.000228082174179899,0.00151301057960139,-0.000607514909899062,NaN,1,0.593406593406593,0.406593406593407,0,0,0,0,1
2004-05-09,2004,2,5,9,-0.00109524991371891,5.41654143306965e-05,0.0010335166759748,0.0026413247425304,-0.000955824790809039,0.000533127543597444,-0.000698841252765925,0.000215831956528308,0.00152986602795338,-0.000609797575807139,NaN,1,0.582417582417582,0.417582417582418,0,0,0,0,1
2004-05-10,2004,2,5,10,-0.000816984134132235,7.20951672349312e-05,0.00118742771657005,0.00260190757948599,-0.000853062104274268,0.000238240499840563,-0.000694473823982497,0.000999573566685009,0.00158378093054973,-0.000759858343265286,NaN,1,0.571428571428571,0.428571428571429,0,0,0,0,1
2004-05-11,2004,2,5,11,-0.000676354269965168,1.6254805118641e-05,0.00128492835089828,0.00294080055631389,-0.000779116143502228,0.000407003715548144,-0.000472568651784687,0.00140689018727493,0.00195154614879853,-0.000615843681590182,NaN,1,0.56043956043956,0.43956043956044,0,0,0,0,1
2004-05-12,2004,2,5,12,-0.000521337450035446,-1.34689624168846e-05,0.00170224416641765,0.00293853945744884,-0.000562335820058833,0.000325200080940901,-0.000820628935712905,0.00175753765034543,0.00179841631860508,-0.000440206203257057,NaN,1,0.549450549450549,0.450549450549451,0,0,0,0,1
2004-05-13,2004,2,5,13,-0.000980851847832556,-0.000135951208915914,0.00227088229364173,0.00307039792543218,-0.000328908645950895,0.000399514481420091,-0.000503654026043851,0.00157263845928105,0.00184408424928898,-6.34492311744291e-05,NaN,1,0.538461538461538,0.461538461538462,0,0,0,0,1
2004-05-14,2004,2,5,14,-0.0006967794001345,-0.000144217132512645,0.00297355529140281,0.00255486930243026,-0.000417618643301547,0.000360355385228962,0.000111819088759798,0.00207945042970197,0.00278653803334132,0.000115645347764019,NaN,1,0.527472527472527,0.472527472527473,0,0,0,0,1
2004-05-15,2004,2,5,15,-0.00074727835643313,-0.000126645881170615,0.00285009648138692,0.0026225692069842,-0.000392426812365047,0.000515687746670194,-0.000111426162040339,0.00199009028912253,0.00323934441638778,-2.27549622823522e-05,NaN,1,0.516483516483517,0.483516483516484,0,0,0,0,1
2004-05-16,2004,2,5,16,-0.000991685417324459,-0.00011882788298849,0.00270670042211282,0.00249644021777784,-0.000374341145115137,0.000683691578485892,-0.000340615630460281,0.00169364707050977,0.00278593003625122,-0.000181978692851647,NaN,1,0.505494505494505,0.494505494505495,0,0,0,0,1
2004-05-17,2004,2,5,17,-0.000575400904081652,-6.40809599245467e-05,0.00240835193801691,0.00245485126851632,-0.000280287236447505,0.000397905852354047,-0.000325034028932127,0.00175762050638193,0.0020180342656635,-7.58766766409307e-05,NaN,1,0.494505494505495,0.505494505494505,0,0,0,0,1
2004-05-18,2004,2,5,18,-0.000907430619662374,-0.000175468137113959,0.00212231434895334,0.00214858636159107,-0.000354655712241353,1.80217359186823e-05,-0.000157000636931951,0.00177963707065362,0.00281235375322294,-0.00030813707404544,NaN,1,0.483516483516484,0.516483516483517,0,0,0,0,1
2004-05-19,2004,2,5,19,-0.000849773171768266,-0.00011762593218565,0.00213203055298284,0.0023761402151877,-0.000386762917696188,7.50243042772687e-05,-0.000570323052308831,0.0017234502117018,0.0035152837939067,-0.000281744746181918,NaN,1,0.472527472527473,0.527472527472527,0,0,0,0,1
2004-05-20,2004,2,5,20,-0.0007722362765371,-6.03360288967616e-05,0.00237282849521255,0.00198693327442185,-0.000504946816664431,-8.55022315229001e-05,-0.000724342574158187,0.00167903598548614,0.00434902246855641,-0.000328331053346659,NaN,1,0.461538461538462,0.538461538461538,0,0,0,0,1
2004-05-21,2004,2,5,21,-0.000688279692919413,-0.000113270628524771,0.00191301036432353,0.00188307644709829,-0.000165156330185841,-7.85930475547822e-05,-0.000757220579300258,0.00139807292191601,0.00326160179873677,-0.000772187810076148,NaN,1,0.450549450549451,0.549450549450549,0,0,0,0,1
2004-05-22,2004,2,5,22,-0.000814871552607525,-0.0002128608289905,0.00151514105984556,0.00287906205786029,0.000333843493743098,-0.000472926490345562,-0.00105443819385049,0.00138742078391986,0.0038461191868415,-0.000883555606093574,NaN,1,0.43956043956044,0.56043956043956,0,0,0,0,1
2004-05-23,2004,2,5,23,-0.000990908322255446,-0.000205758414017016,0.000936604203613617,0.00260716432242861,0.00011818466531271,-0.00050985138131022,-0.00114846020937731,0.00121604987181252,0.00377209558028173,-0.00111762321552431,NaN,1,0.428571428571429,0.571428571428571,0,0,0,0,1
2004-05-24,2004,2,5,24,-0.000726575677364877,-0.000215588077411673,-0.000161468425795449,0.00255610374783434,0.000107704885409457,-0.00082068752471809,-0.0010680730111014,0.000959914096565217,0.00362477332254208,-0.000969809291919941,NaN,1,0.417582417582418,0.582417582417582,0,0,0,0,1
2004-05-25,2004,2,5,25,-0.000449941022045883,-0.000305256702664893,-0.000420502459257975,0.00223616196946749,6.77929211112716e-05,-0.000700043440527705,-0.00144077252896255,0.000365747636664204,0.00393004120632648,-0.00116820302886716,NaN,1,0.406593406593407,0.593406593406593,0,0,0,0,1
2004-05-26,2004,2,5,26,0.000246968678395701,-0.000255631155450389,0.000345478554725313,0.00176645787589874,0.000151729046133827,-0.000727577164972179,-0.00142569506717154,0.000873888639234171,0.00390678289472262,-0.0011355312143298,NaN,1,0.395604395604396,0.604395604395604,0,0,0,0,1
2004-05-27,2004,2,5,27,0.00123786568242804,-0.000318976736824637,0.000460975295326929,0.0016745130600418,0.00035072477352706,-0.00089874583502112,-0.00156057534015396,0.000830969222997795,0.00380007653127831,-0.00106324801615906,NaN,1,0.384615384615385,0.615384615384615,0,0,0,0,1
2004-05-28,2004,2,5,28,0.000795282800969631,-0.000347709748132528,0.000418116549163009,0.00101320684943751,0.000731620312522544,-0.000870275486618064,-0.00161722971852552,3.13849760751449e-05,0.00383181578308275,-0.00123591262566673,NaN,1,0.373626373626374,0.626373626373626,0,0,0,0,1
2004-05-29,2004,2,5,29,0.000740931775912834,-0.000457082339299122,0.000679766598866465,0.00121740027451349,0.000589025558043532,-0.000799320109890163,-0.00120316295235254,0.000352269764479369,0.00360839674132829,-0.00143031807029751,NaN,1,0.362637362637363,0.637362637362637,0,0,0,0,1
2004-05-30,2004,2,5,30,0.000494564079597933,-0.000445652879334804,0.000515652524324468,0.00102533297627275,0.000525585517356689,-0.000843940413083223,-0.00145937824770644,0.00010069386106904,0.00357340767068622,-0.00156971312022168,NaN,1,0.351648351648352,0.648351648351648,0,0,0,0,1
2004-05-31,2004,2,5,31,0.000725648531356942,-0.000426680942989958,-0.0007290521365564,0.00114697992045951,0.000513831545576734,-0.000895632359474217,-0.00144625697856075,9.7366028988142e-05,0.00289489477321251,-0.00156828330076383,NaN,1,0.340659340659341,0.659340659340659,0,0,0,0,1
2004-06-01,2004,2,6,1,0.000914196556006643,-0.000558938065330784,-0.00166240743172979,0.00109103675689247,0.000867300875964487,-0.000844528276100797,-0.00162742900551294,-0.000170378091849603,0.00323876412215828,-0.00127506353473233,NaN,1,0.32967032967033,0.67032967032967,0,0,0,0,1
2004-06-02,2004,2,6,2,0.000942316073339987,-0.00050153660279698,-0.00180974089212488,0.000628507496526886,0.00114303960705677,-0.000746931822480403,-0.00154418762705713,-0.000685536790630101,0.00320469118183533,-0.00130209817932212,NaN,1,0.318681318681319,0.681318681318681,0,0,0,0,1
2004-06-03,2004,2,6,3,0.00107409295111099,-0.000368635756677224,-0.00173493064707886,-0.000116349497117223,0.00114072641341923,-0.00097137029559791,-0.00166062078346967,-0.00045153709909269,0.00336093508668227,-0.000921822173131713,NaN,1,0.307692307692308,0.692307692307692,0,0,0,0,1
2004-06-04,2004,2,6,4,0.00112659326717825,-0.000316147628993549,-0.00165592948948164,-0.00016605049536387,0.000569089356183002,-0.000843889746035633,-0.00103055273335106,-0.000130176853682004,0.00361672418218571,-0.000874512908899437,NaN,1,0.296703296703297,0.703296703296703,0,0,0,0,1
2004-06-05,2004,2,6,5,0.000791965697047776,-0.000307116765965023,-0.0016629275043641,-9.28663845784451e-05,0.000549122248493452,-0.000945063178046062,-0.00132574824612771,-0.000157405548113865,0.00362916581545668,-0.00107900414595286,NaN,1,0.285714285714286,0.714285714285714,0,0,0,0,1
2004-06-06,2004,2,6,6,0.00124937059378129,-0.000204323804118219,-0.0016118883391661,-0.000255563920075242,0.000502849649195329,-0.000874914942416907,-0.000977980118285352,0.000353858989690817,0.00359134622955209,-0.000787312332117428,NaN,1,0.274725274725275,0.725274725274725,0,0,0,0,1
2004-06-07,2004,2,6,7,0.000728198316523249,-0.000210756543277015,-0.00139235209108146,5.53611140835012e-05,0.000988816399271215,-0.000594916341565257,-0.0008133580674537,-0.000416305660670617,0.00358023097437204,-0.000875230494468053,NaN,1,0.263736263736264,0.736263736263736,0,0,0,0,1
2004-06-08,2004,2,6,8,6.1221668467326e-05,-0.00023108754596157,-0.00112482011550311,0.000426847006890403,0.00110040783978116,-0.00054382655322253,-0.000511135870042829,-0.000229318595250693,0.00346376085205184,-0.000777153993123499,NaN,1,0.252747252747253,0.747252747252747,0,0,0,0,1
2004-06-09,2004,2,6,9,1.44732834842353e-05,-0.00030533443571697,-0.00103241210885872,0.000282472441717073,0.00121420519473389,0.000150427470284974,-0.000312604730164989,-0.000846234877483139,0.00357353243018397,-0.000530087838919242,NaN,1,0.241758241758242,0.758241758241758,0,0,0,0,1
2004-06-10,2004,2,6,10,-8.56262944003835e-05,-0.000276594189231263,-0.000828721076612063,6.52403594232636e-05,0.00118275026960938,0.000154993250748452,-0.000300238468753922,-0.00125241719181681,0.00325488837922303,-0.000719143721264649,NaN,1,0.230769230769231,0.769230769230769,0,0,0,0,1
2004-06-11,2004,2,6,11,-0.000446280608011156,-0.000284105132050391,-0.00170429653679042,-0.000438001143906221,0.00164165278097518,0.000481479925658129,0.000223476981466638,-0.00156192786489937,0.00345490981753404,-0.000758998247083753,NaN,1,0.21978021978022,0.78021978021978,0,0,0,0,1
2004-06-12,2004,2,6,12,-0.000337323920978003,-0.000235272894220904,-0.00166704451922236,-0.00136393303238449,0.00137792262343686,0.000374074198879205,1.32185403067969e-05,-0.00169605272585932,0.00322643942414842,-0.000920673919203339,NaN,1,0.208791208791209,0.791208791208791,0,0,0,0,1
2004-06-13,2004,2,6,13,-0.000431902059106133,-0.000175506194940752,-0.00189538460921677,-0.00104218757802167,0.00129089981425265,0.000351302026177966,-0.00024920575118457,-0.00230082325190593,0.00223082298680202,-0.00121042368162138,NaN,1,0.197802197802198,0.802197802197802,0,0,0,0,1
2004-06-14,2004,2,6,14,-0.000392871385900836,-0.000132811525388673,-0.00178867421698193,-0.00149315421364643,0.00136861027047163,0.0002835917377143,-0.000186432817356644,-0.00251097391013474,0.00159949337837267,-0.00114482008942933,NaN,1,0.186813186813187,0.813186813186813,0,0,0,0,1
2004-06-15,2004,2,6,15,-7.20495108494906e-05,-8.56411394392376e-05,-0.00156016844501217,-0.00136192903180626,0.00146756176783992,0.000229999075231807,-0.000423027087864083,-0.00227906687492087,0.00180042339978691,-0.000998278670861749,NaN,1,0.175824175824176,0.824175824175824,0,0,0,0,1
2004-06-16,2004,2,6,16,-0.000138537479617199,-0.000191278857195795,-0.00150945361417124,-0.00133773527085542,0.00161257104539563,0.000561948242533363,-0.000102124049985297,-0.00240914310350792,0.00250702273347887,-0.000892779327254309,NaN,1,0.164835164835165,0.835164835164835,0,0,0,0,1
2004-06-17,2004,2,6,17,0.000308314481463149,-1.85863788701363e-05,-0.00086100272580888,-0.000890599982448824,0.00156756543393624,0.000559642422512493,-0.000184655183346715,-0.00227883677984152,0.00175225260175683,-0.000941690712524824,NaN,1,0.153846153846154,0.846153846153846,0,0,0,0,1
2004-06-18,2004,2,6,18,0.000195934576406011,-4.43757228746024e-05,-0.00114570275495854,-0.00104610537477565,0.00170547294924516,0.00105556127139785,0.000375253272628225,-0.00231348198491263,0.000789399005909482,-0.000879266091592968,NaN,1,0.142857142857143,0.857142857142857,0,0,0,0,1
2004-06-19,2004,2,6,19,-0.000299322059507231,1.84312750479157e-05,-0.00143925133583466,-0.000645314035159648,0.00206273057703756,0.00147923742999384,0.000502234295387031,-0.00232159325789285,-0.000797239697831026,-0.0008555803203454,NaN,1,0.131868131868132,0.868131868131868,0,0,0,0,1
2004-06-20,2004,2,6,20,-0.000457246319119641,0.000124678419934537,-0.00104764587699801,-0.000524546587385898,0.0015621000122118,0.00158165694973461,0.000292083541761214,-0.00212792807966349,6.55438354819375e-05,-0.000588457632545938,NaN,1,0.120879120879121,0.879120879120879,0,0,0,0,1
2004-06-21,2004,2,6,21,-3.87901721045514e-05,0.000227461700546081,-0.000915458636851929,-0.000999549607948117,0.00125818555705404,0.00215641630690843,0.000253074898968122,-0.00194923933634022,-0.000401099522212276,-0.000375010661101087,NaN,1,0.10989010989011,0.89010989010989,0,0,0,0,1
2004-06-22,2004,2,6,22,0.000155306499030092,0.000274076391766133,-0.000749169754650112,-0.000901832322328658,0.00133576566855834,0.00227045101663811,0.000350110897375524,-0.00182650279873806,-0.00041873941342191,-0.000256590636700433,NaN,1,0.0989010989010989,0.901098901098901,0,0,0,0,1
2004-06-23,2004,2,6,23,0.00019186688868599,0.000320571377743873,7.01963855177126e-05,-0.00132882252175985,0.00136405047432532,0.00212953827242148,-2.6575951409028e-06,-0.00139698181764088,-0.00061940621980796,-0.00016185157992954,NaN,1,0.0879120879120879,0.912087912087912,0,0,0,0,1
2004-06-24,2004,2,6,24,0.000516239842553106,0.00036844659463224,0.000153981639796406,-0.000822173525238069,0.00137709431305162,0.00225847167807717,0.000569492641497075,-0.000438653695417604,-0.000883666166555105,0.000212067439739301,NaN,1,0.0769230769230769,0.923076923076923,0,0,0,0,1
2004-06-25,2004,2,6,25,2.10670033171994e-05,0.000366427405711674,0.000469946584743908,-0.000191974591035821,0.0014442622968335,0.00247305553547254,0.00107967797461953,-0.000164884293816231,-0.000896508634098272,0.000143298557337667,NaN,1,0.0659340659340659,0.934065934065934,0,0,0,0,1
2004-06-26,2004,2,6,26,4.79760329506283e-05,0.000458016389244806,0.000230663591441182,0.000269572930700488,0.00114992224538295,0.00285062131097968,0.000900327681125151,-0.000355652301985565,-0.00106387949230255,-3.28703947744045e-05,NaN,1,0.0549450549450549,0.945054945054945,0,0,0,0,1
2004-06-27,2004,2,6,27,4.57406668337391e-05,0.000524440836035479,0.000206455873987589,0.00079609124131507,0.000679571434963174,0.00306803612699656,0.000773083623893633,0.000284341342693015,-0.00152279540306148,-0.000190772103574665,NaN,1,0.043956043956044,0.956043956043956,0,0,0,0,1
2004-06-28,2004,2,6,28,0.000129525428478754,0.000573937762970382,0.000115950372181572,0.00110515245820024,0.000790129554100151,0.00249044309352208,0.00085254407862297,0.00035161009761096,-0.0015418020003567,-7.84006048981005e-05,NaN,1,0.032967032967033,0.967032967032967,0,0,0,0,1
2004-06-29,2004,2,6,29,0.000468766330097266,0.000468524635671865,-8.92474226887167e-05,0.0010180684887595,0.000789511890870771,0.00238887130842023,0.00106391631663297,0.000458607996721771,-0.00122807016666692,4.27385929914954e-05,NaN,1,0.021978021978022,0.978021978021978,0,0,0,0,1
2004-06-30,2004,2,6,30,0.000494912931917449,0.000496850156431062,0.000120691888832352,0.00103078851539409,0.00101726478306761,0.00220339367488864,0.000869746139247134,0.000698615303910701,-0.000452176059966684,0.000153683769760048,1.46079646780954,1,0.010989010989011,0.989010989010989,0,0,0,0,1
2004-07-01,2004,3,7,1,0.000403400870889796,0.000508926368441199,0.000331440789779427,0.000368085690274508,0.00100482613992129,0.00192626841606211,0.00133152622251479,0.00115539657045992,-0.000592136895474423,1.28395109455825e-05,NaN,0,1,0,0,0,0,0,1
